상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,합
11931106,스타벅스,남산스테이트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012200,회현동2가,1.11E+18,1,대지,88,,서울특별시 중구 회현동2가 88,1.11E+11,서울특별시 중구 퇴계로,100,,1.11E+24,스테이트타워남산,서울특별시 중구 퇴계로 100,100052,4631,,,,126.9829111,37.56019644,45
25539473,스타벅스새문안로점,새문안로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111053000,사직동,1111012000,신문로1가,1.11E+18,1,대지,163,,서울특별시 종로구 신문로1가 163,1.11E+11,서울특별시 종로구 새문안로,92,,1.11E+24,광화문오피시아,서울특별시 종로구 새문안로 92,110999,3186,,1,,126.9748689,37.56972298,30
11931273,스타벅스,영등포신길DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156065000,신길3동,1156013200,신길동,1.16E+18,1,대지,252,9,서울특별시 영등포구 신길동 252-9,1.16E+11,서울특별시 영등포구 신길로,137,,1.16E+24,신길태원빌딩,서울특별시 영등포구 신길로 137,150050,7396,,1,,126.9100596,37.50456481,26
11989664,스타벅스,신당역사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11E+18,1,대지,86,,서울특별시 중구 흥인동 86,1.11E+11,서울특별시 중구 다산로,258,,1.11E+24,KT동대문지사,서울특별시 중구 다산로 258,100879,4570,1,1,4,127.0164407,37.56594086,45
11930878,스타벅스중구저동점,중구저동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114060500,을지로동,1114016100,저동2가,1.11E+18,1,대지,24,1,서울특별시 중구 저동2가 24-1,1.11E+11,서울특별시 중구 수표로,34,,1.11E+24,씨티센터타워,서울특별시 중구 수표로 34,100748,4555,,1,,126.9903364,37.56436893,45
11930871,스타벅스충정타워점,충정타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141056500,충현동,1141010200,충정로3가,1.14E+18,1,대지,464,,서울특별시 서대문구 충정로3가 464,1.14E+11,서울특별시 서대문구 서소문로,21,,1.14E+24,충정타워빌딩,서울특별시 서대문구 서소문로 21,120723,3742,,1,,126.9640699,37.55988846,20
11934266,스타벅스,신촌오거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144011000,노고산동,1.14E+18,1,대지,54,1,서울특별시 마포구 노고산동 54-1,1.14E+11,서울특별시 마포구 신촌로16길,10,,1.14E+24,,서울특별시 마포구 신촌로16길 10,121807,4057,,1,,126.9346636,37.55516663,29
11931313,스타벅스대치사거리점,대치사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1.17E+18,1,대지,960,5,서울특별시 강남구 대치동 960-5,1.17E+11,서울특별시 강남구 삼성로,402,,1.17E+24,티아빌딩,서울특별시 강남구 삼성로 402,135280,6185,,1,,127.0588155,37.50335683,79
11931086,스타벅스,명동중앙로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11E+18,1,대지,2,16,서울특별시 중구 명동2가 2-16,1.11E+11,서울특별시 중구 명동길,60,,1.11E+24,TAVENUE빌딩,서울특별시 중구 명동길 60,100809,4537,,,,126.9857377,37.56376186,45
23305132,스타벅스,여의도일신점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,15,15,서울특별시 영등포구 여의도동 15-15,1.16E+11,서울특별시 영등포구 은행로,11,,1.16E+24,일신빌딩,서울특별시 영등포구 은행로 11,150872,7237,,1,,126.9202192,37.52790507,26
20283351,스타벅스커피여의도IFC1F,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,23,,서울특별시 영등포구 여의도동 23,1.16E+11,서울특별시 영등포구 국제금융로,10,,1.16E+24,서울국제금융센터,서울특별시 영등포구 국제금융로 10,150945,7326,,3,,126.9248631,37.52517222,26
16952648,스타벅스,명동남산,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114013000,남산동3가,1.11E+18,1,대지,13,31,서울특별시 중구 남산동3가 13-31,1.11E+11,서울특별시 중구 퇴계로,132,,1.11E+24,경양빌딩,서울특별시 중구 퇴계로 132,100043,4629,,,,126.9864465,37.56074044,45
20035319,스타벅스,보라매타운점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159068000,신대방2동,1159010900,신대방동,1.16E+18,1,대지,395,66,서울특별시 동작구 신대방동 395-66,1.16E+11,서울특별시 동작구 보라매로5길,43,,1.16E+24,보라매삼성쉐르빌,서울특별시 동작구 보라매로5길 43,156728,7071,,1,,126.9233568,37.49142334,11
17070695,스타벅스,서울대치과병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111064000,이화동,1111016600,연건동,1.11E+18,1,대지,28,21,서울특별시 종로구 연건동 28-21,1.11E+11,서울특별시 종로구 대학로,101,,1.11E+24,서울대학교병원,서울특별시 종로구 대학로 101,110744,3080,,,,126.9971841,37.58044782,30
12665937,스타벅스강남점,강남점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,825,,서울특별시 강남구 역삼동 825,1.17E+11,서울특별시 강남구 강남대로,390,,1.17E+24,미진프라자,서울특별시 강남구 강남대로 390,135934,6232,,2,,127.0285648,37.49783175,79
25317564,스타벅스,구의역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121585000,구의1동,1121510300,구의동,1.12E+18,1,대지,246,15,서울특별시 광진구 구의동 246-15,1.12E+11,서울특별시 광진구 아차산로,373,,1.12E+24,원이빌딩,서울특별시 광진구 아차산로 373,143200,5044,,1,,127.0840104,37.53700208,17
8730737,스타벅스가든파이브,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171064200,문정2동,1171010800,문정동,1.17E+18,1,대지,628,,서울특별시 송파구 문정동 628,1.17E+11,서울특별시 송파구 충민로,10,,1.17E+24,가든파이브툴,서울특별시 송파구 충민로 10,138200,5840,,1,,127.1193706,37.47826065,33
20054384,스타벅스연대동문,연대동문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011300,대신동,1.14E+18,1,대지,115,,서울특별시 서대문구 대신동 115,1.14E+11,서울특별시 서대문구 성산로,565,,1.14E+24,연세재단Y빌딩,서울특별시 서대문구 성산로 565,120160,3721,,,,126.9463211,37.56640809,20
8735684,스타벅스,큰길타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,677,25,서울특별시 강남구 역삼동 677-25,1.17E+11,서울특별시 강남구 테헤란로,223,,1.17E+24,큰길타워빌딩,서울특별시 강남구 테헤란로 223,135914,6142,,1,,127.0406526,37.50239076,79
26264027,스타벅스동교삼거리점,동교삼거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1.14E+18,1,대지,510,2,서울특별시 서대문구 창천동 510-2,1.14E+11,서울특별시 서대문구 신촌로,1,,1.14E+24,,서울특별시 서대문구 신촌로 1,120836,3785,1,1,,126.9273453,37.55881265,20
20078834,스타벅스커피가산브이타워,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,371,37,서울특별시 금천구 가산동 371-37,1.15E+11,서울특별시 금천구 가산디지털1로,128,,1.15E+24,에스티엑스브이타워,서울특별시 금천구 가산디지털1로 128,153795,8507,,,,126.8836842,37.47722405,12
8736083,스타벅스차병원사거리점,차병원사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1.17E+18,1,대지,235,11,서울특별시 강남구 논현동 235-11,1.17E+11,서울특별시 강남구 봉은사로,213,,1.17E+24,센트럴타워,서울특별시 강남구 봉은사로 213,135010,6109,,1,,127.0353547,37.50804228,79
20325090,스타벅스,청담공원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1.17E+18,1,대지,53,,서울특별시 강남구 삼성동 53,1.17E+11,서울특별시 강남구 학동로,506,,1.17E+24,성일빌딩,서울특별시 강남구 학동로 506,135090,6084,,1,,127.0514396,37.51868785,79
20082320,스타벅스,서초동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1.17E+18,1,대지,1439,14,서울특별시 서초구 서초동 1439-14,1.17E+11,서울특별시 서초구 남부순환로339길,64,,1.17E+24,현우빌딩,서울특별시 서초구 남부순환로339길 64,137070,6722,,1,,127.0215728,37.48591615,42
12004643,스타벅스낙성대DT점,낙성대DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162062500,인헌동,1162010100,봉천동,1.16E+18,1,대지,1657,3,서울특별시 관악구 봉천동 1657-3,1.16E+11,서울특별시 관악구 남부순환로,1948,,1.16E+24,,서울특별시 관악구 남부순환로 1948,151050,8793,,1,,126.9650001,37.4761983,11
20488763,스타벅스압구정로데오역,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1.17E+18,1,대지,84,3,서울특별시 강남구 청담동 84-3,1.17E+11,서울특별시 강남구 선릉로,836,,1.17E+24,삼원빌딩,서울특별시 강남구 선릉로 836,135954,6014,,1,,127.0405131,37.52653786,79
16109325,스타벅스,송파개롱역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171057000,오금동,1171011200,오금동,1.17E+18,1,대지,20,17,서울특별시 송파구 오금동 20-17,1.17E+11,서울특별시 송파구 마천로7길,14,,1.17E+24,,서울특별시 송파구 마천로7길 14,138855,5656,,,,127.1281717,37.50898908,33
19967765,스타벅스,이대이씨씨점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011200,대현동,1.14E+18,1,대지,11,1,서울특별시 서대문구 대현동 11-1,1.14E+11,서울특별시 서대문구 이화여대길,52,,1.14E+24,이화여자대학교,서울특별시 서대문구 이화여대길 52,120750,3760,,4,,126.9503015,37.56428106,20
11978034,스타벅스성신여대정문,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129057500,동선동,1129011700,동선동2가,1.13E+18,1,대지,134,,서울특별시 성북구 동선동2가 134,1.13E+11,서울특별시 성북구 보문로34길,62,,1.13E+24,모아빌딩,서울특별시 성북구 보문로34길 62,136052,2849,,2,,127.0188421,37.59082962,15
26268135,스타벅스구파발역점,구파발역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138069000,진관동,1138011400,진관동,1.14E+18,1,대지,100,6,서울특별시 은평구 진관동 100-6,1.14E+11,서울특별시 은평구 진관2로,12,,1.14E+24,메이플카운티2차,서울특별시 은평구 진관2로 12,122200,3311,,1,,126.9185232,37.63427473,9
25285303,스타벅스,종암점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129070500,종암동,1129013500,종암동,1.13E+18,1,대지,3,1297,서울특별시 성북구 종암동 3-1297,1.13E+11,서울특별시 성북구 종암로28길,40,,1.13E+24,모텔리베라,서울특별시 성북구 종암로28길 40,136859,2797,,,,127.0342762,37.60130987,15
12081650,스타벅스커피마포염리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144061000,염리동,1144010900,염리동,1.14E+18,1,대지,168,9,서울특별시 마포구 염리동 168-9,1.14E+11,서울특별시 마포구 독막로,311,,1.14E+24,국민건강보험공단,서울특별시 마포구 독막로 311,121749,4156,,1,,126.9474628,37.54399137,29
11991786,스타벅스한남동점,한남동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117068500,한남동,1117013100,한남동,1.12E+18,1,대지,36,7,서울특별시 용산구 한남동 36-7,1.12E+11,서울특별시 용산구 독서당로,94,,1.12E+24,나나리,서울특별시 용산구 독서당로 94,140885,4420,,1,,127.0109208,37.53479964,21
16113431,스타벅스,송파개롱역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171063200,가락2동,1171010700,가락동,1.17E+18,1,대지,174,14,서울특별시 송파구 가락동 174-14,1.17E+11,서울특별시 송파구 오금로,420,,1.17E+24,한라산업개발빌딩,서울특별시 송파구 오금로 420,138811,5769,,,,127.1362616,37.4969833,33
12082673,스타벅스,국회의사당역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,17,3,서울특별시 영등포구 여의도동 17-3,1.16E+11,서울특별시 영등포구 의사당대로,8,,1.16E+24,삼환까뮤빌딩,서울특별시 영등포구 의사당대로 8,150874,7236,,1,,126.9168822,37.5278655,26
12064739,스타벅스,미아뉴타운점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11305,강북구,1130557500,삼각산동,1130510100,미아동,1.13E+18,1,대지,812,2,서울특별시 강북구 미아동 812-2,1.13E+11,서울특별시 강북구 삼양로,161,,1.13E+24,행전빌딩,서울특별시 강북구 삼양로 161,142150,1195,,,,127.0211081,37.61838418,5
16161978,스타벅스,용산역써밋R점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117062500,한강로동,1117012500,한강로2가,1.12E+18,1,대지,391,,서울특별시 용산구 한강로2가 391,1.12E+11,서울특별시 용산구 한강대로,69,,1.12E+24,용산푸르지오써밋,서울특별시 용산구 한강대로 69,140876,4378,,2,215,126.9652201,37.52745195,21
12079342,스타벅스,목동오목로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11470,양천구,1147051000,목1동,1147010200,목동,1.15E+18,1,대지,406,4,서울특별시 양천구 목동 406-4,1.15E+11,서울특별시 양천구 오목로,279,,1.15E+24,현대프라자,서울특별시 양천구 오목로 279,158050,7993,,,105,126.8683761,37.52591494,11
12069794,스타벅스화곡DT점,화곡DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,772,67,서울특별시 강서구 화곡동 772-67,1.15E+11,서울특별시 강서구 등촌로,57,,1.15E+24,리베라모텔,서울특별시 강서구 등촌로 57,157010,7741,,1,,126.8631123,37.53506398,18
12611340,스타벅스송파위례점,송파위례점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171064700,위례동,1171010900,장지동,1.17E+18,1,대지,884,,서울특별시 송파구 장지동 884,1.17E+11,서울특별시 송파구 위례광장로,230,,1.17E+24,위례2차아이파크,서울특별시 송파구 위례광장로 230,138926,5849,,1,,127.1437439,37.47854792,33
12584840,스타벅스문정하비오점,문정하비오점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171064200,문정2동,1171010800,문정동,1.17E+18,1,대지,618,,서울특별시 송파구 문정동 618,1.17E+11,서울특별시 송파구 송파대로,111,,1.17E+24,파크하비오,서울특별시 송파구 송파대로 111,138888,5837,,1,,127.1248723,37.47961708,33
9780390,스타벅스월계이마트점,월계이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135058000,월계3동,1135010200,월계동,1.14E+18,1,대지,333,1,서울특별시 노원구 월계동 333-1,1.14E+11,서울특별시 노원구 마들로3길,15,,1.14E+24,월계이마트,서울특별시 노원구 마들로3길 15,139842,1906,,1,,127.0619664,37.62650103,11
12510878,스타벅스,강남구청정문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1.17E+18,1,대지,44,12,서울특별시 강남구 청담동 44-12,1.17E+11,서울특별시 강남구 학동로,419,,1.17E+24,대륭빌딩,서울특별시 강남구 학동로 419,135951,6069,,,,127.045958,37.5183013,79
12620792,스타벅스,국회대로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,14,,서울특별시 영등포구 여의도동 14,1.16E+11,서울특별시 영등포구 국회대로,786,,1.16E+24,B&B타워,서울특별시 영등포구 국회대로 786,150871,7238,,1,,126.9195743,37.5302599,26
16058450,스타벅스,마포경찰서후문,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144055500,아현동,1144010100,아현동,1.14E+18,1,대지,618,19,서울특별시 마포구 아현동 618-19,1.14E+11,서울특별시 마포구 마포대로,173,14,1.14E+24,마포센텀슬로우스퀘어,서울특별시 마포구 마포대로 173-14,121862,4130,,,,126.9535888,37.55099285,29
16185923,스타벅스,착한빵,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11E+18,1,대지,372,96,서울특별시 중구 신당동 372-96,1.11E+11,서울특별시 중구 동호로7길,31,,1.11E+24,,서울특별시 중구 동호로7길 31,100840,4596,,1,105,127.0108813,37.55235171,45
16055885,스타벅스,신림DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162072500,조원동,1162010200,신림동,1.16E+18,1,대지,564,12,서울특별시 관악구 신림동 564-12,1.16E+11,서울특별시 관악구 남부순환로,1419,,1.16E+24,,서울특별시 관악구 남부순환로 1419,151877,8766,,,,126.9084012,37.48096909,11
23311558,스타벅스,청담사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1.17E+18,1,대지,6,5,서울특별시 강남구 청담동 6-5,1.17E+11,서울특별시 강남구 도산대로,458,,1.17E+24,도산458빌딩,서울특별시 강남구 도산대로 458,135949,6062,,1,,127.0468501,37.52375987,79
16184113,스타벅스,미스리,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111054000,삼청동,1111014200,소격동,1.11E+18,1,대지,34,2,서울특별시 종로구 소격동 34-2,1.11E+11,서울특별시 종로구 북촌로5가길,27,,1.11E+24,,서울특별시 종로구 북촌로5가길 27,110230,3053,,2,,126.9816593,37.5806483,30
16182031,스타벅스,미스리,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,345,90,서울특별시 금천구 가산동 345-90,1.15E+11,서울특별시 금천구 가산디지털2로,53,,1.15E+24,한라시그마밸리,서울특별시 금천구 가산디지털2로 53,153706,8588,B,,117,126.881125,37.4729469,12
23248292,스타벅스방이역점,방이역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171057000,오금동,1171011200,오금동,1.17E+18,1,대지,17,8,서울특별시 송파구 오금동 17-8,1.17E+11,서울특별시 송파구 마천로,53,,1.17E+24,대경빌딩,서울특별시 송파구 마천로 53,138855,5657,,2,,127.1266385,37.50854524,33
16012861,스타벅스,연신내역사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138053000,불광2동,1138010300,불광동,1.14E+18,1,대지,308,1,서울특별시 은평구 불광동 308-1,1.14E+11,서울특별시 은평구 통일로,842,,1.14E+24,범서빌딩,서울특별시 은평구 통일로 842,122756,3350,,2,1,126.9220454,37.61868313,9
12534042,스타벅스,을지로내외빌딩점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11E+18,1,대지,6,,서울특별시 중구 을지로2가 6,1.11E+11,서울특별시 중구 을지로,51,,1.11E+24,내외빌딩,서울특별시 중구 을지로 51,100787,4539,,1,,126.9836633,37.56648318,45
16009661,스타벅스,서초우성사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1.17E+18,1,대지,1329,7,서울특별시 서초구 서초동 1329-7,1.17E+11,서울특별시 서초구 강남대로,343,,1.17E+24,신덕빌딩,서울특별시 서초구 강남대로 343,137858,6626,,1,,127.0292201,37.49351207,42
16066767,스타벅스,방화DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,293,4,서울특별시 강서구 방화동 293-4,1.15E+11,서울특별시 강서구 방화대로,375,,1.15E+24,,서울특별시 강서구 방화대로 375,157847,7517,,,,126.816371,37.57443928,18
12495346,스타벅스구로디지털타워점,구로디지털타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1.15E+18,1,대지,222,7,서울특별시 구로구 구로동 222-7,1.15E+11,서울특별시 구로구 디지털로32길,30,,1.15E+24,코오롱디지털타워빌란트,서울특별시 구로구 디지털로32길 30,152777,8390,,1,,126.8965051,37.48338151,9
16069888,스타벅스,구파발사거리,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138069000,진관동,1138011400,진관동,1.14E+18,1,대지,65,,서울특별시 은평구 진관동 65,1.14E+11,서울특별시 은평구 진관3로,21,,1.14E+24,은평뉴타운엘크루,서울특별시 은평구 진관3로 21,122200,3301,101,,105,126.9191031,37.63960511,9
20691915,스타벅스,압구정역2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1.17E+18,1,대지,583,3,서울특별시 강남구 신사동 583-3,1.17E+11,서울특별시 강남구 논현로,841,,1.17E+24,제이비미소빌딩,서울특별시 강남구 논현로 841,135892,6031,,1,,127.0278969,37.52404691,79
23328475,스타벅스,천호이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174061000,천호2동,1174010900,천호동,1.17E+18,1,대지,455,4,서울특별시 강동구 천호동 455-4,1.17E+11,서울특별시 강동구 천호대로,1015,14,1.17E+24,현대백화점,서울특별시 강동구 천호대로 1015-14,134020,5328,,2,,127.1251976,37.5389633,13
12520845,스타벅스,홍제역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141062000,홍제1동,1141011100,홍제동,1.14E+18,1,대지,301,19,서울특별시 서대문구 홍제동 301-19,1.14E+11,서울특별시 서대문구 통일로,451,,1.14E+24,홍제빌딩,서울특별시 서대문구 통일로 451,120091,3636,,2,1,126.9438335,37.5886595,20
16086867,스타벅스,한강진역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117068500,한남동,1117013100,한남동,1.12E+18,1,대지,683,139,서울특별시 용산구 한남동 683-139,1.12E+11,서울특별시 용산구 이태원로,252,,1.12E+24,,서울특별시 용산구 이태원로 252,140892,4400,,5,3,127.0011028,37.53710478,21
12519278,스타벅스,가양역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,73,1,서울특별시 강서구 등촌동 73-1,1.15E+11,서울특별시 강서구 양천로,476,,1.15E+24,금부빌딩,서울특별시 강서구 양천로 476,157033,7575,,1,,126.8532583,37.56158526,18
12520814,스타벅스잠실대교남단점,잠실대교남단점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1.17E+18,1,대지,7,30,서울특별시 송파구 신천동 7-30,1.17E+11,서울특별시 송파구 올림픽로35길,141,,1.17E+24,SC제일은행전산센터,서울특별시 송파구 올림픽로35길 141,138934,5510,,1,,127.098885,37.51577952,33
